GeneMANIA Results
Plugin Version	3.2.1 (20130510-1552)
Data Version	custom
Report Generated	Mon Jul 10 17:26:18 EDT 2017

Gene	Score	Description
TCGA-CJ-4907	TCGA-CZ-5469	0.20926074974622466	dummy_group	MUT_EUKARYOTIC_TRANSLATION_INITIATION_cont
TCGA-CJ-4920	TCGA-B0-4697	0.20926074974622466	dummy_group	MUT_EUKARYOTIC_TRANSLATION_INITIATION_cont
TCGA-CJ-4920	TCGA-B0-4828	0.20926074974622466	dummy_group	MUT_EUKARYOTIC_TRANSLATION_INITIATION_cont
TCGA-CJ-4920	TCGA-B0-5694	0.20926074974622466	dummy_group	MUT_EUKARYOTIC_TRANSLATION_INITIATION_cont
TCGA-CJ-4920	TCGA-BP-5189	0.20926074974622466	dummy_group	MUT_EUKARYOTIC_TRANSLATION_INITIATION_cont
TCGA-CJ-4920	TCGA-CZ-5461	0.20926074974622466	dummy_group	MUT_EUKARYOTIC_TRANSLATION_INITIATION_cont
TCGA-CJ-4920	TCGA-CZ-5468	0.20926074974622466	dummy_group	MUT_EUKARYOTIC_TRANSLATION_INITIATION_cont
TCGA-CJ-5677	TCGA-B0-4697	0.20926074974622466	dummy_group	MUT_EUKARYOTIC_TRANSLATION_INITIATION_cont
TCGA-CJ-5677	TCGA-B0-4810	0.20926074974622466	dummy_group	MUT_EUKARYOTIC_TRANSLATION_INITIATION_cont
TCGA-CJ-5677	TCGA-B0-4811	0.20926074974622466	dummy_group	MUT_EUKARYOTIC_TRANSLATION_INITIATION_cont
TCGA-CJ-5677	TCGA-B0-4823	0.20926074974622466	dummy_group	MUT_EUKARYOTIC_TRANSLATION_INITIATION_cont
TCGA-CJ-5677	TCGA-B0-4828	0.20926074974622466	dummy_group	MUT_EUKARYOTIC_TRANSLATION_INITIATION_cont
TCGA-CJ-5677	TCGA-B0-4844	0.20926074974622466	dummy_group	MUT_EUKARYOTIC_TRANSLATION_INITIATION_cont
TCGA-CJ-5677	TCGA-B0-5694	0.20926074974622466	dummy_group	MUT_EUKARYOTIC_TRANSLATION_INITIATION_cont
TCGA-CJ-5677	TCGA-BP-5189	0.20926074974622466	dummy_group	MUT_EUKARYOTIC_TRANSLATION_INITIATION_cont
TCGA-CJ-5677	TCGA-CJ-4920	0.20926074974622466	dummy_group	MUT_EUKARYOTIC_TRANSLATION_INITIATION_cont
TCGA-CJ-5677	TCGA-CJ-5679	0.20926074974622466	dummy_group	MUT_EUKARYOTIC_TRANSLATION_INITIATION_cont
TCGA-CJ-5677	TCGA-CZ-5461	0.20926074974622466	dummy_group	MUT_EUKARYOTIC_TRANSLATION_INITIATION_cont
TCGA-CJ-5677	TCGA-CZ-5468	0.20926074974622466	dummy_group	MUT_EUKARYOTIC_TRANSLATION_INITIATION_cont
TCGA-CJ-5677	TCGA-CZ-5469	0.20926074974622466	dummy_group	MUT_EUKARYOTIC_TRANSLATION_INITIATION_cont
TCGA-CJ-5679	TCGA-B0-4697	0.20926074974622466	dummy_group	MUT_EUKARYOTIC_TRANSLATION_INITIATION_cont
TCGA-CJ-5679	TCGA-B0-4828	0.20926074974622466	dummy_group	MUT_EUKARYOTIC_TRANSLATION_INITIATION_cont
TCGA-CJ-5679	TCGA-B0-5694	0.20926074974622466	dummy_group	MUT_EUKARYOTIC_TRANSLATION_INITIATION_cont
TCGA-CJ-5679	TCGA-BP-5189	0.20926074974622466	dummy_group	MUT_EUKARYOTIC_TRANSLATION_INITIATION_cont
TCGA-CJ-5679	TCGA-CJ-4920	0.20926074974622466	dummy_group	MUT_EUKARYOTIC_TRANSLATION_INITIATION_cont
TCGA-CJ-5679	TCGA-CZ-5461	0.20926074974622466	dummy_group	MUT_EUKARYOTIC_TRANSLATION_INITIATION_cont
TCGA-CJ-5679	TCGA-CZ-5468	0.20926074974622466	dummy_group	MUT_EUKARYOTIC_TRANSLATION_INITIATION_cont
TCGA-CJ-5679	TCGA-CZ-5469	0.20926074974622466	dummy_group	MUT_EUKARYOTIC_TRANSLATION_INITIATION_cont
TCGA-CZ-5461	TCGA-B0-4828	0.20926074974622466	dummy_group	MUT_EUKARYOTIC_TRANSLATION_INITIATION_cont
TCGA-CZ-5468	TCGA-B0-4697	0.20926074974622466	dummy_group	MUT_EUKARYOTIC_TRANSLATION_INITIATION_cont
TCGA-CZ-5468	TCGA-B0-4828	0.20926074974622466	dummy_group	MUT_EUKARYOTIC_TRANSLATION_INITIATION_cont
TCGA-CZ-5468	TCGA-B0-5694	0.20926074974622466	dummy_group	MUT_EUKARYOTIC_TRANSLATION_INITIATION_cont
TCGA-CZ-5468	TCGA-CZ-5461	0.20926074974622466	dummy_group	MUT_EUKARYOTIC_TRANSLATION_INITIATION_cont
TCGA-CZ-5469	TCGA-B0-4697	0.20926074974622466	dummy_group	MUT_EUKARYOTIC_TRANSLATION_INITIATION_cont
TCGA-CZ-5469	TCGA-B0-4828	0.20926074974622466	dummy_group	MUT_EUKARYOTIC_TRANSLATION_INITIATION_cont
TCGA-CZ-5469	TCGA-B0-5694	0.20926074974622466	dummy_group	MUT_EUKARYOTIC_TRANSLATION_INITIATION_cont
TCGA-CZ-5469	TCGA-BP-5189	0.20926074974622466	dummy_group	MUT_EUKARYOTIC_TRANSLATION_INITIATION_cont
TCGA-CZ-5469	TCGA-CJ-4920	0.20926074974622466	dummy_group	MUT_EUKARYOTIC_TRANSLATION_INITIATION_cont
TCGA-CZ-5469	TCGA-CZ-5461	0.20926074974622466	dummy_group	MUT_EUKARYOTIC_TRANSLATION_INITIATION_cont
TCGA-CZ-5469	TCGA-CZ-5468	0.20926074974622466	dummy_group	MUT_EUKARYOTIC_TRANSLATION_INITIATION_cont
TCGA-AK-3434	TCGA-CJ-4918	0.3751157108709892	dummy_group	MUT_G0_AND_EARLY_G1_cont
TCGA-AK-3434	TCGA-CZ-4865	0.3751157108709892	dummy_group	MUT_G0_AND_EARLY_G1_cont
TCGA-AK-3434	TCGA-CZ-5469	0.3751157108709892	dummy_group	MUT_G0_AND_EARLY_G1_cont
TCGA-AK-3434	TCGA-DV-5576	0.3751157108709892	dummy_group	MUT_G0_AND_EARLY_G1_cont
TCGA-CJ-4918	TCGA-DV-5576	0.3751157108709892	dummy_group	MUT_G0_AND_EARLY_G1_cont
TCGA-CZ-4865	TCGA-CJ-4918	0.3751157108709892	dummy_group	MUT_G0_AND_EARLY_G1_cont
TCGA-CZ-4865	TCGA-CZ-5469	0.3751157108709892	dummy_group	MUT_G0_AND_EARLY_G1_cont
TCGA-CZ-4865	TCGA-DV-5576	0.3751157108709892	dummy_group	MUT_G0_AND_EARLY_G1_cont
TCGA-CZ-5469	TCGA-CJ-4918	0.3751157108709892	dummy_group	MUT_G0_AND_EARLY_G1_cont
TCGA-CZ-5469	TCGA-DV-5576	0.3751157108709892	dummy_group	MUT_G0_AND_EARLY_G1_cont
TCGA-B0-4844	TCGA-B0-4707	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-B0-4844	TCGA-BP-4770	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-B0-4844	TCGA-CJ-4918	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-B0-4844	TCGA-CJ-5678	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-B0-4844	TCGA-CZ-5455	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-BP-4770	TCGA-B0-4707	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-BP-4770	TCGA-CJ-4918	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-BP-4770	TCGA-CJ-5678	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-BP-4770	TCGA-CZ-5455	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-CJ-4912	TCGA-B0-4707	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-CJ-4912	TCGA-B0-4844	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-CJ-4912	TCGA-BP-4770	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-CJ-4912	TCGA-CJ-4918	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-CJ-4912	TCGA-CJ-5678	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-CJ-4912	TCGA-CJ-6030	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-CJ-4912	TCGA-CZ-5455	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-CJ-4918	TCGA-B0-4707	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-CJ-4918	TCGA-CJ-5678	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-CJ-5675	TCGA-B0-4707	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-CJ-5675	TCGA-B0-4844	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-CJ-5675	TCGA-BP-4770	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-CJ-5675	TCGA-CJ-4912	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-CJ-5675	TCGA-CJ-4918	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-CJ-5675	TCGA-CJ-5678	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-CJ-5675	TCGA-CJ-5683	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-CJ-5675	TCGA-CJ-6030	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-CJ-5675	TCGA-CZ-5455	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-CJ-5678	TCGA-B0-4707	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-CJ-5683	TCGA-B0-4707	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-CJ-5683	TCGA-B0-4844	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-CJ-5683	TCGA-BP-4770	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-CJ-5683	TCGA-CJ-4912	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-CJ-5683	TCGA-CJ-4918	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-CJ-5683	TCGA-CJ-5678	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-CJ-5683	TCGA-CJ-6030	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-CJ-5683	TCGA-CZ-5455	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-CJ-6030	TCGA-B0-4707	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-CJ-6030	TCGA-B0-4844	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-CJ-6030	TCGA-BP-4770	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-CJ-6030	TCGA-CJ-4918	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-CJ-6030	TCGA-CJ-5678	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-CJ-6030	TCGA-CZ-5455	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-CZ-5455	TCGA-B0-4707	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-CZ-5455	TCGA-CJ-4918	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-CZ-5455	TCGA-CJ-5678	0.05529326087157682	dummy_group	MUT_G1_PHASE_cont
TCGA-B0-4693	TCGA-B0-4810	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-4693	TCGA-B0-4811	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-4693	TCGA-B0-5694	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-4693	TCGA-B0-5713	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-4693	TCGA-BP-5173	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-4693	TCGA-CJ-4918	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-4693	TCGA-CJ-5680	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-4693	TCGA-CJ-6033	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-4693	TCGA-CZ-4865	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-4693	TCGA-CZ-5462	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-4693	TCGA-CZ-5468	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-4810	TCGA-B0-4811	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-4810	TCGA-B0-5694	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-4810	TCGA-BP-5173	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-4810	TCGA-CJ-4918	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-4810	TCGA-CJ-5680	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-4810	TCGA-CJ-6033	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-4810	TCGA-CZ-5468	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-4811	TCGA-B0-5694	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-4811	TCGA-BP-5173	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-4811	TCGA-CJ-4918	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-4811	TCGA-CJ-5680	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-4811	TCGA-CJ-6033	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-4811	TCGA-CZ-5468	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-4827	TCGA-B0-4693	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-4827	TCGA-B0-4810	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-4827	TCGA-B0-4811	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-4827	TCGA-B0-5694	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-4827	TCGA-B0-5713	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-4827	TCGA-BP-5173	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-4827	TCGA-CJ-4918	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-4827	TCGA-CJ-5680	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-4827	TCGA-CJ-6033	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-4827	TCGA-CZ-4865	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-4827	TCGA-CZ-5462	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-4827	TCGA-CZ-5468	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-5102	TCGA-B0-4693	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-5102	TCGA-B0-4810	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-5102	TCGA-B0-4811	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-5102	TCGA-B0-4827	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-5102	TCGA-B0-5694	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-5102	TCGA-B0-5713	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-5102	TCGA-BP-5173	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-5102	TCGA-CJ-4918	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-5102	TCGA-CJ-5680	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-5102	TCGA-CJ-6033	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-5102	TCGA-CZ-4865	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-5102	TCGA-CZ-5462	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-5102	TCGA-CZ-5468	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-5694	TCGA-CJ-5680	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-5713	TCGA-B0-4810	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-5713	TCGA-B0-4811	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-5713	TCGA-B0-5694	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-5713	TCGA-BP-5173	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-5713	TCGA-CJ-4918	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-5713	TCGA-CJ-5680	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-5713	TCGA-CJ-6033	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-5713	TCGA-CZ-4865	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-5713	TCGA-CZ-5462	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-B0-5713	TCGA-CZ-5468	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-BP-5168	TCGA-B0-4693	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-BP-5168	TCGA-B0-4810	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-BP-5168	TCGA-B0-4811	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-BP-5168	TCGA-B0-4827	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-BP-5168	TCGA-B0-5102	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-BP-5168	TCGA-B0-5694	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-BP-5168	TCGA-B0-5713	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-BP-5168	TCGA-BP-5173	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-BP-5168	TCGA-CJ-4918	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-BP-5168	TCGA-CJ-5676	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-BP-5168	TCGA-CJ-5680	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-BP-5168	TCGA-CJ-6033	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-BP-5168	TCGA-CZ-4859	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-BP-5168	TCGA-CZ-4865	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-BP-5168	TCGA-CZ-5462	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-BP-5168	TCGA-CZ-5468	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-BP-5173	TCGA-B0-5694	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-BP-5173	TCGA-CJ-5680	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-CJ-4918	TCGA-B0-5694	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-CJ-4918	TCGA-BP-5173	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-CJ-4918	TCGA-CJ-5680	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-CJ-4918	TCGA-CJ-6033	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-CJ-4918	TCGA-CZ-5468	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-CJ-5676	TCGA-B0-4693	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-CJ-5676	TCGA-B0-4810	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-CJ-5676	TCGA-B0-4811	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-CJ-5676	TCGA-B0-4827	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-CJ-5676	TCGA-B0-5102	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-CJ-5676	TCGA-B0-5694	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-CJ-5676	TCGA-B0-5713	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-CJ-5676	TCGA-BP-5173	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-CJ-5676	TCGA-CJ-4918	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-CJ-5676	TCGA-CJ-5680	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-CJ-5676	TCGA-CJ-6033	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-CJ-5676	TCGA-CZ-4865	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-CJ-5676	TCGA-CZ-5462	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-CJ-5676	TCGA-CZ-5468	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-CJ-6033	TCGA-B0-5694	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-CJ-6033	TCGA-BP-5173	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
TCGA-CJ-6033	TCGA-CJ-5680	0.06340079466310512	dummy_group	MUT_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA_cont
